date,product_id,warehouse_id,stock_on_hand,stock_received,stock_sold
2024-06-30,149,3,99,21,15
2024-06-30,95,3,267,36,16
2024-06-30,13,3,243,14,39
2024-06-30,58,3,186,30,22
2024-06-30,72,3,177,44,36
2024-06-30,47,3,102,49,6
2024-06-30,117,3,18,1,29
2024-06-30,125,3,102,33,11
2024-06-30,5,3,249,34,39
2024-06-30,30,3,135,10,9
2024-06-30,140,3,35,18,23
2024-06-30,101,3,136,21,15
2024-06-30,8,3,170,18,30
2024-06-30,106,3,0,11,37
2024-06-30,99,3,229,22,26
2024-06-30,66,3,269,46,0
2024-06-30,42,3,188,32,4
2024-06-30,114,3,119,5,23
2024-06-30,107,3,281,30,9
2024-06-30,20,3,56,33,38
2024-06-30,17,3,13,24,37
2024-06-30,116,3,55,18,26
2024-06-30,145,3,80,6,4
2024-06-30,84,3,213,24,8
2024-06-30,35,3,144,7,15
2024-06-30,128,3,259,5,29
2024-06-30,121,3,143,45,26
2024-06-30,60,3,149,2,36
2024-06-30,32,3,196,19,16
2024-06-30,52,3,272,23,34
2024-06-30,143,3,265,4,3
2024-06-30,138,3,284,22,0
2024-06-30,59,4,164,20,24
2024-06-30,61,4,235,0,22
2024-06-30,118,4,250,16,13
2024-06-30,142,4,243,33,20
2024-06-30,86,4,263,0,11
2024-06-30,111,4,155,41,27
2024-06-30,43,4,215,41,27
2024-06-30,123,4,140,28,24
2024-06-30,141,4,141,27,25
2024-06-30,114,4,213,22,34
2024-06-30,22,4,283,46,0
2024-06-30,133,4,90,39,21
2024-06-30,105,4,175,43,12
2024-06-30,60,4,232,47,11
2024-06-30,137,4,74,15,39
2024-06-30,87,4,183,28,7
2024-06-30,24,4,55,13,1
2024-06-30,104,4,273,31,31
2024-06-30,131,4,77,20,2
2024-06-30,3,4,267,49,3
2024-06-30,110,4,231,43,0
2024-06-30,63,4,187,6,25
2024-06-30,11,4,51,43,25
2024-06-30,50,4,109,5,14
2024-06-30,8,4,144,9,10
2024-06-30,39,4,90,27,4
2024-06-30,107,4,167,12,37
2024-06-30,88,4,212,20,10
2024-06-30,126,4,149,23,25
2024-06-30,53,4,152,12,38
2024-06-30,2,4,144,45,28
2024-06-30,41,4,40,4,37
2024-06-30,113,4,166,11,5
2024-06-30,109,4,83,16,24
2024-06-30,134,4,97,43,36
2024-06-30,145,4,269,32,11
2024-06-30,48,4,75,7,11
2024-06-30,121,4,183,24,20
2024-06-30,99,4,182,27,12
2024-06-30,5,4,56,43,14
2024-06-30,55,4,130,25,9
2024-06-30,91,4,30,8,5
2024-06-30,115,4,139,44,39
2024-06-30,77,4,64,33,6
2024-06-30,103,4,23,18,30
2024-06-30,129,4,294,28,21
2024-06-30,29,4,296,15,11
2024-06-30,130,4,64,31,8
2024-06-30,122,4,178,47,19
2024-06-30,146,4,190,18,3
2024-07-01,120,1,15,24,31
2024-07-01,77,1,179,43,38
2024-07-01,15,1,188,48,39
2024-07-01,51,1,74,49,32
2024-07-01,119,1,21,6,32
2024-07-01,75,1,231,31,8
2024-07-01,69,1,252,17,15
2024-07-01,97,1,192,36,24
2024-07-01,106,1,244,20,10
2024-07-01,6,1,115,20,38
2024-07-01,103,1,275,31,12
2024-07-01,38,1,124,28,19
2024-07-01,36,1,153,31,20
2024-07-01,143,1,252,1,0
2024-07-01,136,1,85,9,4
2024-07-01,87,1,267,26,9
2024-07-01,4,1,43,28,12
2024-07-01,66,1,83,42,11
2024-07-01,42,1,247,15,5
2024-07-01,55,1,324,47,10
2024-07-01,86,1,199,21,8
2024-07-01,32,1,137,10,22
2024-07-01,27,1,49,33,23
2024-07-01,92,1,201,22,38
2024-07-01,16,1,324,48,14
2024-07-01,104,1,246,4,30
2024-07-01,117,1,73,36,26
2024-07-01,129,1,42,25,38
2024-07-01,90,1,186,36,27
2024-07-01,19,1,169,26,16
2024-07-01,125,1,63,32,31
2024-07-01,135,1,146,14,2
2024-07-01,80,1,228,49,26
2024-07-01,63,1,240,8,38
2024-07-01,34,1,225,6,36
2024-07-01,11,1,73,2,30
2024-07-01,20,1,132,1,27
2024-07-01,67,1,326,44,4
2024-07-01,142,1,219,36,37
2024-07-01,107,1,64,2,14
2024-07-01,23,1,275,42,21
2024-07-01,25,1,167,14,2
2024-07-01,108,1,282,13,22
2024-07-01,112,1,216,45,17
2024-07-01,93,1,191,3,21
2024-07-01,123,1,200,27,0
2024-07-01,71,1,282,21,10
2024-07-01,33,1,212,35,13
2024-07-01,94,1,256,37,22
2024-07-01,118,1,18,12,29
2024-07-01,51,2,120,37,22
2024-07-01,5,2,116,18,13
2024-07-01,34,2,242,36,8
2024-07-01,10,2,118,3,5
2024-07-01,86,2,22,29,31
2024-07-01,23,2,136,26,29
2024-07-01,8,2,302,36,5
2024-07-01,108,2,134,33,31
2024-07-01,98,2,194,42,3
2024-07-01,3,2,284,24,39
2024-07-01,82,2,22,11,12
2024-07-01,27,2,106,5,33
2024-07-01,134,2,48,24,25
2024-07-01,55,2,128,30,23
2024-07-01,121,2,200,17,1
2024-07-01,140,2,227,30,16
2024-07-01,94,2,193,34,22
2024-07-01,123,2,200,25,23
2024-07-01,131,2,264,17,31
2024-07-01,1,2,15,7,32
2024-07-01,70,2,247,2,13
2024-07-01,53,2,231,3,5
2024-07-01,48,2,86,38,24
2024-07-01,9,2,90,4,22
2024-07-01,14,2,57,13,32
2024-07-01,41,2,58,24,15
2024-07-01,129,2,93,14,25
2024-07-01,33,2,286,9,6
2024-07-01,37,2,151,38,31
2024-07-01,64,2,280,23,21
2024-07-01,56,2,277,49,19
2024-07-01,81,2,240,29,4
2024-07-01,20,2,199,27,8
2024-07-01,132,2,210,3,38
2024-07-01,135,2,110,15,31
2024-07-01,69,2,303,47,21
2024-07-01,118,2,81,7,23
2024-07-01,22,2,134,27,3
2024-07-01,26,2,242,33,4
2024-07-01,142,2,295,37,16
2024-07-01,138,2,260,39,14
2024-07-01,103,2,191,31,1
2024-07-01,85,2,134,28,6
2024-07-01,7,2,36,5,35
2024-07-01,35,2,98,15,28
2024-07-01,21,2,45,14,6
2024-07-01,148,2,171,29,21
2024-07-01,15,2,285,34,26
2024-07-01,2,2,71,30,27
2024-07-01,89,2,149,49,29
2024-07-01,1,3,185,14,14
2024-07-01,145,3,73,49,22
2024-07-01,142,3,140,7,32
2024-07-01,129,3,97,35,3
2024-07-01,36,3,88,28,25
2024-07-01,113,3,124,22,36
2024-07-01,67,3,101,47,29
2024-07-01,54,3,234,4,25
2024-07-01,41,3,264,8,14
2024-07-01,7,3,98,42,10
2024-07-01,146,3,234,38,28
2024-07-01,78,3,140,40,28
2024-07-01,11,3,149,28,18
2024-07-01,109,3,43,4,21
2024-07-01,69,3,270,32,30
2024-07-01,114,3,247,35,18
2024-07-01,37,3,258,12,20
2024-07-01,112,3,315,49,7
2024-07-01,27,3,68,8,31
2024-07-01,89,3,69,9,0
2024-07-01,99,3,163,30,29
2024-07-01,42,3,80,10,20
2024-07-01,102,3,226,10,29
2024-07-01,136,3,48,42,31
2024-07-01,49,3,255,30,26
2024-07-01,90,3,140,10,7
2024-07-01,30,3,66,31,17
2024-07-01,12,3,177,24,28
2024-07-01,13,3,292,22,28
2024-07-01,40,3,140,34,0
2024-07-01,93,3,258,35,0
2024-07-01,86,3,91,17,33
2024-07-01,63,3,216,18,1
2024-07-01,38,3,150,32,21
2024-07-01,81,3,185,1,5
2024-07-01,127,3,287,19,23
2024-07-01,59,3,172,31,1
2024-07-01,116,3,136,48,28
2024-07-01,143,3,248,18,9
2024-07-01,135,3,85,4,21
2024-07-01,14,3,107,3,19
2024-07-01,24,3,26,8,19
2024-07-01,83,3,205,29,26
2024-07-01,18,3,280,44,26
2024-07-01,72,3,253,13,24
2024-07-01,32,3,111,34,5
2024-07-01,33,3,203,9,0
2024-07-01,19,3,241,19,35
2024-07-01,104,3,139,31,14
2024-07-01,21,3,10,0,38
2024-07-01,145,4,290,46,11
2024-07-01,94,4,135,10,28
2024-07-01,96,4,2,12,34
2024-07-01,28,4,101,33,27
2024-07-01,120,4,96,21,20
2024-07-01,101,4,287,25,23
2024-07-01,34,4,179,36,14
2024-07-01,99,4,203,9,36
2024-07-01,143,4,95,9,16
2024-07-01,73,4,8,0,28
2024-07-01,122,4,160,34,25
2024-07-01,18,4,113,15,10
2024-07-01,11,4,215,11,7
2024-07-01,137,4,276,11,22
2024-07-01,72,4,171,41,27
2024-07-01,132,4,218,26,13
2024-07-01,7,4,20,8,13
2024-07-01,108,4,159,29,18
2024-07-01,3,4,71,4,1
2024-07-01,68,4,251,6,6
2024-07-01,57,4,168,32,15
2024-07-01,148,4,270,9,32
2024-07-01,104,4,223,38,26
2024-07-01,47,4,190,29,10
2024-07-01,111,4,226,18,0
2024-07-01,50,4,172,23,18
2024-07-01,128,4,124,36,26
2024-07-01,134,4,258,0,7
2024-07-01,121,4,219,23,37
2024-07-01,133,4,46,6,0
2024-07-01,109,4,313,37,14
2024-07-01,127,4,254,45,34
2024-07-01,136,4,140,26,29
2024-07-01,85,4,29,3,11
2024-07-01,88,4,100,28,0
2024-07-01,38,4,92,44,38
2024-07-01,23,4,89,12,12
2024-07-01,123,4,50,37,28
2024-07-01,2,4,117,25,30
2024-07-01,114,4,315,46,29
2024-07-01,32,4,0,11,37
2024-07-01,5,4,60,44,37
2024-07-01,64,4,305,33,21
2024-07-01,54,4,138,1,27
2024-07-01,106,4,261,22,39
2024-07-01,71,4,59,37,1
2024-07-01,19,4,121,35,37
2024-07-01,8,4,116,34,17
2024-07-01,100,4,145,15,35
2024-07-01,45,4,295,2,6
2024-07-02,84,1,245,6,35
2024-07-02,15,1,29,15,34
2024-07-02,97,1,176,16,37
2024-07-02,124,1,90,13,35
2024-07-02,117,1,259,0,21
2024-07-02,5,1,67,18,16
2024-07-02,79,1,259,32,11
2024-07-02,59,1,121,17,35
2024-07-02,33,1,164,16,34
2024-07-02,17,1,123,44,38
2024-07-02,81,1,90,16,1
2024-07-02,87,1,196,29,19
2024-07-02,77,1,51,33,23
2024-07-02,41,1,76,6,27
2024-07-02,88,1,137,9,17
2024-07-02,142,1,67,17,21
2024-07-02,98,1,127,10,22
2024-07-02,1,1,118,27,31
2024-07-02,110,1,143,11,37
2024-07-02,74,1,65,8,24
2024-07-02,150,1,167,35,34
2024-07-02,44,1,58,4,30
2024-07-02,40,1,231,20,39
2024-07-02,115,1,81,12,39
2024-07-02,91,1,40,41,38
2024-07-02,114,1,251,37,14
2024-07-02,53,1,94,17,4
2024-07-02,113,1,83,13,21
2024-07-02,148,1,299,14,1
2024-07-02,139,1,102,1,19
2024-07-02,99,1,115,12,29
2024-07-02,49,1,229,37,24
2024-07-02,135,1,182,36,20
2024-07-02,122,1,162,13,13
2024-07-02,39,1,63,35,26
2024-07-02,52,1,300,26,16
2024-07-02,55,1,170,15,39
2024-07-02,73,1,170,13,31
2024-07-02,140,1,244,6,0
2024-07-02,86,1,191,29,23
2024-07-02,57,1,170,40,13
2024-07-02,82,1,15,11,24
2024-07-02,23,1,0,4,34
2024-07-02,4,1,55,46,28
2024-07-02,8,1,149,13,10
2024-07-02,67,1,121,36,17
2024-07-02,127,1,67,42,13
2024-07-02,129,1,114,30,33
2024-07-02,36,1,256,47,32
2024-07-02,76,1,171,45,20
2024-07-02,28,2,151,30,19
2024-07-02,16,2,277,22,29
2024-07-02,79,2,135,46,37
2024-07-02,107,2,46,46,23
2024-07-02,113,2,106,5,24
2024-07-02,146,2,225,48,8
2024-07-02,112,2,266,7,23
2024-07-02,90,2,301,18,6
2024-07-02,74,2,221,43,24
2024-07-02,63,2,113,14,25
2024-07-02,82,2,66,46,33
2024-07-02,29,2,57,42,7
2024-07-02,12,2,135,15,36
2024-07-02,89,2,113,9,0
2024-07-02,32,2,79,40,34
2024-07-02,34,2,272,38,2
2024-07-02,53,2,74,6,4
2024-07-02,134,2,122,7,22
2024-07-02,10,2,64,38,29
2024-07-02,142,2,179,8,1
2024-07-02,40,2,276,12,21
2024-07-02,45,2,297,43,1
2024-07-02,118,2,36,21,9
2024-07-02,27,2,235,11,21
2024-07-02,149,2,267,29,18
2024-07-02,77,2,248,44,22
2024-07-02,8,2,67,16,9
2024-07-02,144,2,67,34,18
2024-07-02,114,2,42,33,15
2024-07-02,26,2,173,19,9
2024-07-02,7,2,137,34,24
2024-07-02,91,2,131,30,39
2024-07-02,54,2,110,13,28
2024-07-02,87,2,190,2,4
2024-07-02,9,2,50,7,31
2024-07-02,117,2,153,49,9
2024-07-02,19,2,119,13,20
2024-07-02,15,2,53,37,5
2024-07-02,108,2,132,40,4
2024-07-02,148,2,131,34,13
2024-07-02,61,2,67,45,38
2024-07-02,69,2,128,0,22
2024-07-02,30,2,159,10,18
2024-07-02,1,2,299,42,18
2024-07-02,14,2,166,34,38
2024-07-02,4,2,242,27,30
2024-07-02,129,2,126,48,12
2024-07-02,23,2,175,18,6
2024-07-02,72,2,225,11,21
2024-07-02,50,2,158,7,39
2024-07-02,41,3,235,38,10
2024-07-02,136,3,239,30,21
2024-07-02,145,3,253,43,29
2024-07-02,72,3,253,33,36
2024-07-02,21,3,82,1,34
2024-07-02,17,3,107,17,7
2024-07-02,147,3,230,13,20
2024-07-02,42,3,148,16,9
2024-07-02,109,3,53,32,36
2024-07-02,69,3,78,36,39
2024-07-02,103,3,301,47,8
2024-07-02,35,3,69,40,19
2024-07-02,73,3,169,6,18
2024-07-02,33,3,290,49,22
2024-07-02,7,3,95,29,0
2024-07-02,149,3,228,10,35
2024-07-02,65,3,217,21,15
2024-07-02,132,3,191,12,29
2024-07-02,36,3,38,31,34
2024-07-02,144,3,18,0,16
2024-07-02,8,3,56,2,15
2024-07-02,141,3,238,47,21
2024-07-02,40,3,113,16,28
2024-07-02,120,3,179,24,18
2024-07-02,93,3,250,33,22
2024-07-02,4,3,198,19,4
2024-07-02,142,3,121,41,0
2024-07-02,123,3,216,15,32
2024-07-02,11,3,280,33,2
2024-07-02,86,3,303,29,25
2024-07-02,67,3,279,11,17
2024-07-02,96,3,281,25,0
2024-07-02,22,3,35,3,1
2024-07-02,129,3,115,29,4
2024-07-02,133,3,210,8,0
2024-07-02,71,3,32,19,22
2024-07-02,61,3,137,10,11
2024-07-02,58,3,310,46,4
2024-07-02,38,3,166,31,34
2024-07-02,122,3,88,47,24
2024-07-02,51,3,201,2,33
2024-07-02,130,3,106,35,11
2024-07-02,101,3,271,16,36
2024-07-02,6,3,238,0,0
2024-07-02,45,3,20,8,31
2024-07-02,50,3,183,42,7
2024-07-02,32,3,138,11,36
2024-07-02,55,3,195,15,32
2024-07-02,77,3,84,23,27
2024-07-02,126,3,204,11,4
2024-07-02,129,4,116,27,0
2024-07-02,146,4,282,33,5
2024-07-02,93,4,244,40,18
2024-07-02,20,4,269,42,24
2024-07-02,5,4,121,7,19
2024-07-02,131,4,150,3,2
2024-07-02,127,4,248,47,36
2024-07-02,28,4,93,38,2
2024-07-02,70,4,236,30,19
2024-07-02,133,4,246,4,33
2024-07-02,41,4,229,14,2
2024-07-02,18,4,142,21,20
2024-07-02,149,4,83,4,35
2024-07-02,80,4,311,14,0
2024-07-02,128,4,210,27,24
2024-07-02,105,4,202,14,27
2024-07-02,31,4,133,43,16
2024-07-02,130,4,199,9,14
2024-07-02,119,4,131,5,30
2024-07-02,86,4,195,36,3
2024-07-02,112,4,142,30,35
2024-07-02,33,4,77,45,33
2024-07-02,125,4,160,47,37
2024-07-02,14,4,200,44,25
2024-07-02,84,4,229,37,12
2024-07-02,60,4,147,35,13
2024-07-02,47,4,246,2,38
2024-07-02,90,4,139,34,37
2024-07-02,38,4,194,14,5
2024-07-02,132,4,154,20,22
2024-07-02,135,4,300,28,18
2024-07-02,134,4,244,23,18
2024-07-02,24,4,108,11,20
2024-07-02,54,4,50,26,16
2024-07-02,118,4,295,32,5
2024-07-02,63,4,161,25,32
2024-07-02,107,4,67,40,39
2024-07-02,7,4,70,22,26
2024-07-02,89,4,154,22,18
2024-07-02,34,4,226,49,5
2024-07-02,30,4,273,26,10
2024-07-02,32,4,235,13,29
2024-07-02,77,4,250,33,29
2024-07-02,111,4,252,4,31
2024-07-02,136,4,173,32,18
2024-07-02,81,4,178,40,9
2024-07-02,101,4,118,48,31
2024-07-02,99,4,48,25,35
2024-07-02,121,4,26,3,19
2024-07-02,21,4,312,27,0
2024-07-03,1,1,84,20,22
2024-07-03,5,1,221,27,36
2024-07-03,68,1,106,46,25
2024-07-03,25,1,266,3,4
2024-07-03,54,1,78,17,24
2024-07-03,133,1,307,11,2
2024-07-03,136,1,46,9,26
2024-07-03,146,1,42,2,36
2024-07-03,18,1,172,42,35
2024-07-03,45,1,112,12,36
2024-07-03,87,1,154,0,13
2024-07-03,113,1,167,16,4
2024-07-03,16,1,285,42,1
2024-07-03,28,1,105,48,15
2024-07-03,60,1,155,2,1
2024-07-03,129,1,110,25,3
2024-07-03,19,1,215,40,26
2024-07-03,3,1,122,6,11
2024-07-03,32,1,58,30,4
2024-07-03,74,1,234,36,22
2024-07-03,9,1,168,9,11
2024-07-03,137,1,262,5,4
2024-07-03,94,1,176,4,5
2024-07-03,20,1,35,8,38
2024-07-03,128,1,74,48,22
2024-07-03,52,1,214,30,35
2024-07-03,96,1,292,33,38
2024-07-03,24,1,176,28,23
2024-07-03,103,1,123,22,12
2024-07-03,56,1,12,4,17
2024-07-03,110,1,55,38,20
2024-07-03,126,1,247,25,37
2024-07-03,58,1,222,15,32
2024-07-03,142,1,235,47,17
2024-07-03,14,1,31,31,35
2024-07-03,105,1,283,17,5
2024-07-03,106,1,92,16,8
2024-07-03,83,1,81,8,0
2024-07-03,108,1,57,43,16
2024-07-03,120,1,84,23,0
2024-07-03,107,1,129,40,13
2024-07-03,111,1,84,22,32
2024-07-03,79,1,85,16,14
2024-07-03,21,1,143,43,17
2024-07-03,26,1,139,31,32
2024-07-03,53,1,249,10,25
2024-07-03,70,1,85,27,1
2024-07-03,4,1,169,28,16
2024-07-03,15,1,56,37,20
2024-07-03,143,1,89,23,5
2024-07-03,121,2,279,16,23
2024-07-03,138,2,266,4,36
2024-07-03,8,2,193,25,37
2024-07-03,145,2,147,28,31
2024-07-03,80,2,191,40,1
2024-07-03,128,2,215,0,11
2024-07-03,37,2,213,44,27
2024-07-03,134,2,208,19,8
2024-07-03,66,2,170,35,24
2024-07-03,40,2,148,21,8
2024-07-03,98,2,196,1,5
2024-07-03,122,2,130,2,14
2024-07-03,49,2,248,46,0
2024-07-03,75,2,160,31,18
2024-07-03,137,2,102,44,29
2024-07-03,147,2,115,0,32
2024-07-03,112,2,143,26,30
2024-07-03,19,2,140,3,3
2024-07-03,109,2,216,33,21
2024-07-03,24,2,19,7,30
2024-07-03,99,2,209,6,29
2024-07-03,81,2,274,20,22
2024-07-03,104,2,250,1,17
2024-07-03,54,2,65,6,34
2024-07-03,29,2,126,45,38
2024-07-03,103,2,269,27,32
2024-07-03,120,2,93,26,6
2024-07-03,69,2,41,26,14
2024-07-03,93,2,88,7,23
2024-07-03,148,2,185,2,32
2024-07-03,132,2,126,30,38
2024-07-03,92,2,263,46,4
2024-07-03,141,2,81,16,16
2024-07-03,59,2,153,16,34
2024-07-03,111,2,219,30,38
2024-07-03,18,2,314,42,22
2024-07-03,142,2,248,6,32
2024-07-03,125,2,228,8,8
2024-07-03,97,2,29,7,26
2024-07-03,87,2,130,22,20
2024-07-03,9,2,234,23,2
2024-07-03,23,2,163,17,37
2024-07-03,3,2,214,8,18
2024-07-03,30,2,153,36,6
2024-07-03,146,2,244,10,26
2024-07-03,57,2,178,6,13
2024-07-03,82,2,302,36,21
2024-07-03,105,2,132,12,38
2024-07-03,10,2,212,9,4
2024-07-03,48,2,53,14,15
2024-07-03,140,3,264,46,6
2024-07-03,28,3,53,18,4
2024-07-03,35,3,144,2,6
2024-07-03,143,3,201,39,21
2024-07-03,57,3,59,29,14
2024-07-03,101,3,279,35,9
2024-07-03,16,3,226,18,17
2024-07-03,43,3,83,42,33
2024-07-03,125,3,121,13,17
2024-07-03,81,3,107,19,19
2024-07-03,7,3,280,9,24
2024-07-03,134,3,120,11,23
2024-07-03,145,3,147,22,34
2024-07-03,13,3,187,4,11
2024-07-03,119,3,170,20,13
2024-07-03,108,3,104,38,32
2024-07-03,86,3,234,35,29
2024-07-03,149,3,158,25,23
2024-07-03,34,3,227,8,20
2024-07-03,23,3,256,11,18
2024-07-03,5,3,193,35,36
2024-07-03,61,3,217,8,8
2024-07-03,132,3,283,42,13
2024-07-03,46,3,290,41,15
2024-07-03,118,3,25,27,23
2024-07-03,20,3,113,48,31
2024-07-03,137,3,42,27,6
2024-07-03,129,3,194,49,36
2024-07-03,126,3,124,7,35
2024-07-03,135,3,60,1,11
2024-07-03,133,3,272,39,38
2024-07-03,106,3,242,29,5
2024-07-03,77,3,298,38,17
2024-07-03,98,3,58,39,3
2024-07-03,37,3,72,10,29
2024-07-03,66,3,95,9,18
2024-07-03,78,3,65,46,7
2024-07-03,144,3,110,36,36
2024-07-03,56,3,163,48,25
2024-07-03,79,3,208,21,36
2024-07-03,53,3,149,49,26
2024-07-03,40,3,301,49,1
2024-07-03,87,3,169,38,10
2024-07-03,74,3,276,33,8
2024-07-03,54,3,71,31,24
2024-07-03,110,3,160,17,33
2024-07-03,138,3,107,18,4
2024-07-03,17,3,145,24,37
2024-07-03,21,3,138,12,23
2024-07-03,14,3,175,48,10
2024-07-03,98,4,228,1,8
2024-07-03,92,4,161,23,1
2024-07-03,137,4,271,4,29
2024-07-03,9,4,219,30,12
2024-07-03,142,4,204,14,34
2024-07-03,4,4,154,43,2
2024-07-03,64,4,212,1,7
2024-07-03,30,4,137,16,31
2024-07-03,59,4,9,10,32
2024-07-03,12,4,208,19,33
2024-07-03,43,4,128,3,30
2024-07-03,117,4,293,42,20
2024-07-03,129,4,278,30,28
2024-07-03,119,4,99,33,18
2024-07-03,73,4,11,13,24
2024-07-03,114,4,115,7,25
2024-07-03,88,4,154,18,30
2024-07-03,76,4,166,0,15
2024-07-03,11,4,21,16,36
2024-07-03,13,4,94,15,22
2024-07-03,51,4,109,40,4
2024-07-03,52,4,102,45,24
2024-07-03,125,4,249,10,13
2024-07-03,123,4,208,27,16
2024-07-03,115,4,36,31,30
2024-07-03,55,4,95,16,13
2024-07-03,144,4,159,32,17
2024-07-03,50,4,251,26,20
2024-07-03,28,4,202,45,30
2024-07-03,94,4,44,3,7
2024-07-03,86,4,145,14,5
2024-07-03,147,4,47,2,23
2024-07-03,136,4,301,34,14
2024-07-03,27,4,76,44,33
2024-07-03,83,4,27,9,31
2024-07-03,82,4,229,27,10
2024-07-03,77,4,134,46,14
2024-07-03,126,4,189,49,25
2024-07-03,111,4,58,48,22
2024-07-03,150,4,43,34,30
2024-07-03,44,4,46,18,24
2024-07-03,21,4,278,28,20
2024-07-03,61,4,299,49,0
2024-07-03,84,4,129,13,28
2024-07-03,116,4,241,39,24
2024-07-03,66,4,257,44,6
2024-07-03,17,4,310,37,12
2024-07-03,67,4,209,1,17
2024-07-03,80,4,35,36,38
2024-07-03,54,4,29,18,12
2024-07-04,89,1,52,26,15
2024-07-04,58,1,111,16,0
2024-07-04,111,1,138,12,22
2024-07-04,46,1,136,44,29
2024-07-04,63,1,173,34,11
2024-07-04,117,1,157,2,28
2024-07-04,150,1,25,1,30
2024-07-04,56,1,162,31,14
2024-07-04,147,1,67,38,12
2024-07-04,67,1,287,30,9
2024-07-04,76,1,139,42,38
2024-07-04,61,1,11,18,36
2024-07-04,119,1,146,7,36
2024-07-04,52,1,62,23,4
2024-07-04,36,1,68,37,9
2024-07-04,68,1,227,31,9
2024-07-04,44,1,61,42,20
2024-07-04,32,1,180,44,4
2024-07-04,14,1,231,34,21
2024-07-04,50,1,135,18,37
2024-07-04,145,1,126,29,39
2024-07-04,116,1,252,7,24
2024-07-04,93,1,78,35,11
2024-07-04,21,1,229,46,14
2024-07-04,123,1,114,37,3
2024-07-04,57,1,269,10,36
2024-07-04,104,1,39,43,34
2024-07-04,29,1,196,38,25
2024-07-04,19,1,190,20,7
2024-07-04,10,1,293,21,24
2024-07-04,17,1,245,6,9
2024-07-04,82,1,131,13,1
2024-07-04,127,1,288,44,5
2024-07-04,143,1,150,0,34
2024-07-04,49,1,70,1,35
2024-07-04,8,1,35,29,30
2024-07-04,28,1,114,25,30
2024-07-04,35,1,120,38,0
2024-07-04,149,1,251,35,23
2024-07-04,118,1,49,20,6
2024-07-04,139,1,52,2,30
2024-07-04,45,1,17,19,24
2024-07-04,140,1,213,21,1
2024-07-04,101,1,257,18,36
2024-07-04,6,1,121,9,3
2024-07-04,136,1,274,0,14
2024-07-04,20,1,25,1,28
2024-07-04,79,1,200,49,25
2024-07-04,51,1,218,37,29
2024-07-04,64,1,264,42,7
2024-07-04,92,2,181,29,25
2024-07-04,136,2,275,8,5
2024-07-04,69,2,298,33,7
2024-07-04,25,2,295,19,16
2024-07-04,102,2,216,14,32
2024-07-04,94,2,256,36,4
2024-07-04,58,2,43,23,10
2024-07-04,122,2,291,2,10
2024-07-04,108,2,207,22,11
2024-07-04,57,2,34,17,19
2024-07-04,111,2,258,8,18
2024-07-04,29,2,265,9,29
2024-07-04,118,2,246,33,33
2024-07-04,114,2,286,44,11
2024-07-04,26,2,53,21,30
2024-07-04,127,2,41,35,15
2024-07-04,75,2,93,14,8
2024-07-04,7,2,16,9,34
2024-07-04,53,2,272,35,2
2024-07-04,132,2,143,7,24
2024-07-04,10,2,236,37,13
2024-07-04,36,2,202,15,16
2024-07-04,11,2,282,14,10
2024-07-04,84,2,228,27,36
2024-07-04,145,2,257,29,14
2024-07-04,135,2,214,36,21
2024-07-04,64,2,290,17,5
2024-07-04,23,2,218,46,11
2024-07-04,103,2,107,40,34
2024-07-04,46,2,150,12,20
2024-07-04,17,2,236,32,26
2024-07-04,59,2,182,10,32
2024-07-04,110,2,197,6,22
2024-07-04,67,2,74,36,39
2024-07-04,52,2,200,5,38
2024-07-04,142,2,238,29,35
2024-07-04,125,2,46,26,38
2024-07-04,4,2,260,47,15
2024-07-04,99,2,65,26,19
2024-07-04,98,2,232,32,9
2024-07-04,22,2,288,34,26
2024-07-04,80,2,90,12,16
2024-07-04,137,2,122,40,6
2024-07-04,93,2,32,37,33
2024-07-04,77,2,171,2,26
2024-07-04,139,2,177,15,24
2024-07-04,106,2,82,24,18
2024-07-04,60,2,77,25,22
2024-07-04,124,2,25,9,17
2024-07-04,144,2,78,29,30
2024-07-04,56,3,263,37,38
2024-07-04,119,3,175,49,24
2024-07-04,22,3,150,4,34
2024-07-04,71,3,37,22,31
2024-07-04,31,3,58,36,12
2024-07-04,95,3,112,23,27
2024-07-04,8,3,181,2,5
2024-07-04,76,3,192,5,1
2024-07-04,37,3,204,34,0
2024-07-04,106,3,219,41,29
2024-07-04,125,3,249,38,33
2024-07-04,94,3,254,47,15
2024-07-04,25,3,176,8,18
2024-07-04,145,3,144,14,5
2024-07-04,90,3,123,38,3
2024-07-04,86,3,125,7,1
2024-07-04,124,3,52,19,18
2024-07-04,134,3,67,41,23
2024-07-04,137,3,206,49,34
2024-07-04,109,3,240,7,36
2024-07-04,97,3,69,17,36
2024-07-04,78,3,22,9,34
2024-07-04,48,3,201,12,35
2024-07-04,28,3,206,39,22
2024-07-04,128,3,142,0,26
2024-07-04,121,3,93,11,8
2024-07-04,138,3,95,5,37
2024-07-04,74,3,139,49,20
2024-07-04,14,3,161,25,31
2024-07-04,141,3,120,1,13
2024-07-04,57,3,166,7,25
2024-07-04,147,3,75,19,21
2024-07-04,21,3,39,42,34
2024-07-04,55,3,56,14,25
2024-07-04,104,3,227,27,7
2024-07-04,49,3,52,0,32
2024-07-04,88,3,321,37,0
2024-07-04,2,3,76,41,14
2024-07-04,32,3,296,12,3
